Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Dennis,2017-05-05 22:02:53,00:05:03,,Dear White People: Volume 1: Chapter IX (Episode 9),,Apple iPhone 6,00:15:24,Not latest view,US (United States)
Dennis,2017-05-05 22:02:45,00:00:02,,Dear White People: Volume 1: Chapter VIII (Episode 8),,Apple iPhone 6,00:00:02,00:00:02,US (United States)
Dennis,2017-05-05 17:42:59,00:10:24,,Dear White People: Volume 1: Chapter IX (Episode 9),,Apple iPhone 6,00:10:25,Not latest view,US (United States)
Dennis,2017-05-05 17:20:10,00:22:39,,Dear White People: Volume 1: Chapter VIII (Episode 8),,Apple iPhone 6,00:23:59,Not latest view,US (United States)
Dennis,2017-05-05 00:25:45,00:53:44,,"13 Reasons Why: Season 1: Tape 6, Side A (Episode 11)",,Roku 3 Set Top Box,00:52:21,00:52:21,US (United States)
Dennis,2017-05-04 23:45:03,00:40:27,,"13 Reasons Why: Season 1: Tape 5, Side B (Episode 10)",,Roku 3 Set Top Box,00:47:45,00:47:45,US (United States)
Dennis,2017-05-04 21:07:48,00:01:28,,Dear White People: Volume 1: Chapter VIII (Episode 8),,Apple iPhone 6,00:01:28,Not latest view,US (United States)
Dennis,2017-05-04 21:01:34,00:06:07,,Dear White People: Volume 1: Chapter VII (Episode 7),,Apple iPhone 6,00:21:49,00:21:49,US (United States)
Dennis,2017-05-04 06:46:54,00:15:45,,Dear White People: Volume 1: Chapter VII (Episode 7),,Apple iPhone 6,00:15:45,Not latest view,US (United States)
Dennis,2017-05-04 06:43:20,00:02:25,,Dear White People: Volume 1: Chapter VI (Episode 6),,Apple iPhone 6,00:25:36,00:25:36,US (United States)
Dennis,2017-05-04 01:33:25,00:07:19,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 5, Side B (Episode 10)",,Roku 3 Set Top Box,00:07:19,Not latest view,US (United States)
Dennis,2017-05-03 22:04:48,00:08:28,,Dear White People: Volume 1: Chapter VI (Episode 6),,Apple iPhone 6,00:23:15,Not latest view,US (United States)
Dennis,2017-05-03 17:33:29,00:14:46,,Dear White People: Volume 1: Chapter VI (Episode 6),,Apple iPhone 6,00:14:46,Not latest view,US (United States)
Dennis,2017-05-03 17:11:59,00:20:31,,Dear White People: Volume 1: Chapter V (Episode 5),,Apple iPhone 6,00:25:00,00:25:00,US (United States)
Dennis,2017-05-03 07:59:46,00:04:28,,Dear White People: Volume 1: Chapter V (Episode 5),,Apple iPhone 6,00:04:28,Not latest view,US (United States)
Dennis,2017-05-03 01:56:17,00:21:12,,Dear White People: Volume 1: Chapter IV (Episode 4),,Apple iPhone 6,00:26:32,00:26:32,US (United States)
Dennis,2017-05-02 23:57:01,00:56:37,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 5, Side A (Episode 9)",,Roku 3 Set Top Box,00:56:37,00:56:37,US (United States)
Dennis,2017-05-02 21:13:56,00:06:19,,Dear White People: Volume 1: Chapter IV (Episode 4),,Apple iPhone 6,00:06:19,Not latest view,US (United States)
Dennis,2017-05-02 04:58:39,00:14:38,,Dear White People: Volume 1: Chapter III (Episode 3),,Apple iPhone 6,00:20:59,00:20:59,US (United States)
Dennis,2017-05-02 00:26:03,00:00:06,,"13 Reasons Why: Season 1: Tape 5, Side A (Episode 9)",,Roku 3 Set Top Box,00:00:10,Not latest view,US (United States)
Dennis,2017-05-01 23:34:02,00:51:55,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 4, Side B (Episode 8)",,Roku 3 Set Top Box,00:51:55,00:51:55,US (United States)
Dennis,2017-05-01 22:08:12,00:06:21,,Dear White People: Volume 1: Chapter III (Episode 3),,Apple iPhone 6,00:06:21,Not latest view,US (United States)
Dennis,2017-05-01 17:16:09,00:28:13,,Dear White People: Volume 1: Chapter II (Episode 2),,Apple iPhone 6,00:28:14,00:28:14,US (United States)
Dennis,2017-05-01 07:29:36,00:05:12,,Dear White People: Volume 1: Chapter I (Episode 1),,Apple iPhone 6,00:32:03,00:32:03,US (United States)
Dennis,2017-05-01 00:42:14,00:50:07,,"13 Reasons Why: Season 1: Tape 4, Side A (Episode 7)",,Roku 3 Set Top Box,00:51:34,00:51:34,US (United States)
Dennis,2017-05-01 00:41:51,00:00:01,Autoplayed: user action: None; ,"13 Reasons Why: Season 1: Tape 2, Side B (Episode 4)",,Roku 3 Set Top Box,00:00:01,00:00:01,US (United States)
Dennis,2017-04-29 01:03:35,00:55:18,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 2, Side A (Episode 3)",,Roku 3 Set Top Box,00:55:18,00:55:18,US (United States)
Dennis,2017-04-28 22:07:17,00:10:00,,Dear White People: Volume 1: Chapter I (Episode 1),,Apple iPhone 6,00:27:00,Not latest view,US (United States)
Dennis,2017-04-28 17:33:22,00:17:04,,Dear White People: Volume 1: Chapter I (Episode 1),,Apple iPhone 6,00:17:05,Not latest view,US (United States)
Dennis,2017-04-27 07:02:43,00:00:53,,Girlboss: Season 1: Sophia (Episode 1),,Apple iPhone 6,00:19:23,00:19:23,US (United States)
Dennis,2017-04-26 22:06:13,00:14:13,,Girlboss: Season 1: Sophia (Episode 1),,Apple iPhone 6,00:18:33,Not latest view,US (United States)
Dennis,2017-04-26 00:32:05,00:49:39,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 1, Side B (Episode 2)",,Roku 3 Set Top Box,00:49:39,00:49:39,US (United States)
Dennis,2017-04-24 21:53:34,00:04:25,,Girlboss: Season 1: Sophia (Episode 1),,Apple iPhone 6,00:04:26,Not latest view,US (United States)
Dennis,2017-04-24 04:31:43,00:50:44,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 1, Side A (Episode 1)",,Roku 3 Set Top Box,00:50:44,Not latest view,US (United States)
Dennis,2017-04-22 18:42:48,00:21:15,,One-Punch Man: Season 1: The Strongest Hero (Episode 12),,Apple iPhone 6,00:21:15,00:21:15,US (United States)
Dennis,2017-04-22 18:22:22,00:20:07,,One-Punch Man: Season 1: The Dominator of the Universe (Episode 11),,Apple iPhone 6,00:22:27,00:22:27,US (United States)
Dennis,2017-04-22 18:01:37,00:20:33,,One-Punch Man: Season 1: Unparalleled Peril (Episode 10),,Apple iPhone 6,00:22:21,00:22:21,US (United States)
Dennis,2017-04-22 08:36:30,00:05:12,,One-Punch Man: Season 1: Unyielding Justice (Episode 9),,Apple iPhone 6,00:21:53,00:21:53,US (United States)
Dennis,2017-04-22 05:22:41,00:15:33,,One-Punch Man: Season 1: Unyielding Justice (Episode 9),,Chrome PC (Cadmium),00:16:43,Not latest view,US (United States)
Dennis,2017-04-22 05:02:04,00:20:30,,One-Punch Man: Season 1: The Deep Sea King (Episode 8),,Chrome PC (Cadmium),00:22:21,00:22:21,US (United States)
Dennis,2017-04-22 04:36:03,00:20:32,,One-Punch Man: Season 1: The Ultimate Disciple (Episode 7),,Chrome PC (Cadmium),00:22:05,00:22:05,US (United States)
Dennis,2017-04-22 04:25:45,00:10:07,,One-Punch Man: Season 1: The Terrifying City (Episode 6),,Chrome PC (Cadmium),00:21:26,00:21:26,US (United States)
Dennis,2017-04-22 00:23:32,00:00:02,Autoplayed: user action: None; ,13 Reasons Why: Beyond the Reasons,,Roku 3 Set Top Box,00:00:02,Not latest view,US (United States)
Dennis,2017-04-21 23:25:37,00:57:53,,"13 Reasons Why: Season 1: Tape 7, Side A (Episode 13)",,Roku 3 Set Top Box,00:57:57,Not latest view,US (United States)
Dennis,2017-04-21 22:26:02,00:59:33,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 6, Side B (Episode 12)",,Roku 3 Set Top Box,00:59:33,Not latest view,US (United States)
Dennis,2017-04-21 19:52:43,00:08:49,,One-Punch Man: Season 1: The Terrifying City (Episode 6),,Apple iPhone 6,00:10:37,Not latest view,US (United States)
Dennis,2017-04-21 19:45:45,00:06:19,,One-Punch Man: Season 1: The Ultimate Mentor (Episode 5),,Apple iPhone 6,00:22:00,00:22:00,US (United States)
Dennis,2017-04-21 17:38:55,00:14:13,,One-Punch Man: Season 1: The Ultimate Mentor (Episode 5),,Apple iPhone 6,00:15:50,Not latest view,US (United States)
Dennis,2017-04-21 17:18:05,00:20:16,,One-Punch Man: Season 1: The Modern Ninja (Episode 4),,Apple iPhone 6,00:22:03,00:22:03,US (United States)
Dennis,2017-04-21 07:46:37,00:20:39,,One-Punch Man: Season 1: The Obsessive Scientist (Episode 3),,Apple iPhone 6,00:21:54,00:21:54,US (United States)
Dennis,2017-04-21 07:37:51,00:08:28,,One-Punch Man: Season 1: The Lone Cyborg (Episode 2),,Apple iPhone 6,00:22:01,00:22:01,US (United States)
Dennis,2017-04-20 23:59:22,00:21:20,,That '70s Show: Season 5: Going to California (Episode 1),,Roku 3 Set Top Box,00:21:20,Not latest view,US (United States)
Dennis,2017-04-20 23:36:58,00:22:15,Autoplayed: user action: Unspecified; ,"That '70s Show: Season 4: Love, Wisconsin Style (Episode 27)",,Roku 3 Set Top Box,00:22:15,Not latest view,US (United States)
Dennis,2017-04-19 22:09:01,00:52:16,,"13 Reasons Why: Season 1: Tape 6, Side A (Episode 11)",,Roku 3 Set Top Box,00:52:20,Not latest view,US (United States)
Dennis,2017-04-19 21:21:15,00:47:44,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 5, Side B (Episode 10)",,Roku 3 Set Top Box,00:47:44,Not latest view,US (United States)
Dennis,2017-04-19 07:23:56,00:11:35,,One-Punch Man: Season 1: The Lone Cyborg (Episode 2),,Apple iPhone 6,00:13:38,Not latest view,US (United States)
Dennis,2017-04-19 07:20:49,00:02:54,,One-Punch Man: Season 1: The Strongest Man (Episode 1),,Apple iPhone 6,00:22:05,Not latest view,US (United States)
Dennis,2017-04-19 01:47:42,00:21:45,,That '70s Show: Season 4: Everybody Loves Casey (Episode 26),,Roku 3 Set Top Box,00:21:45,Not latest view,US (United States)
Dennis,2017-04-19 01:25:37,00:21:43,,That '70s Show: Season 4: Eric's False Alarm (Episode 25),,Roku 3 Set Top Box,00:21:44,Not latest view,US (United States)
Dennis,2017-04-19 01:03:43,00:21:36,,That '70s Show: Season 4: That '70s Musical (Episode 24),,Roku 3 Set Top Box,00:21:36,Not latest view,US (United States)
Dennis,2017-04-19 00:41:37,00:21:44,Autoplayed: user action: Unspecified; ,That '70s Show: Season 4: Hyde's Birthday (Episode 23),,Roku 3 Set Top Box,00:21:44,Not latest view,US (United States)
Dennis,2017-04-18 23:20:37,00:00:09,,"13 Reasons Why: Season 1: Tape 5, Side B (Episode 10)",,Roku 3 Set Top Box,00:00:13,Not latest view,US (United States)
Dennis,2017-04-18 22:23:58,00:56:37,,"13 Reasons Why: Season 1: Tape 5, Side A (Episode 9)",,Roku 3 Set Top Box,00:56:41,Not latest view,US (United States)
Dennis,2017-04-18 22:20:24,00:03:32,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 4, Side B (Episode 8)",,Roku 3 Set Top Box,00:51:55,Not latest view,US (United States)
Dennis,2017-04-18 07:12:34,00:13:44,,One-Punch Man: Season 1: The Strongest Man (Episode 1),,Apple iPhone 6,00:19:14,Not latest view,US (United States)
Dennis,2017-04-18 01:04:02,01:29:55,,The Waterboy,,Apple TV 3 (revised),01:29:43,Not latest view,US (United States)
Dennis,2017-04-17 22:10:29,00:07:27,,Friends: Season 6: The One with the Routine (Episode 10),,Apple iPhone 6,00:08:04,Not latest view,US (United States)
Dennis,2017-04-17 22:08:50,00:01:37,,Friends: Season 6: The One Where Ross Got High (Episode 9),,Apple iPhone 6,00:22:32,Not latest view,US (United States)
Dennis,2017-04-17 22:06:21,00:18:59,,"13 Reasons Why: Season 1: Tape 4, Side B (Episode 8)",,Roku 3 Set Top Box,00:48:23,Not latest view,US (United States)
Dennis,2017-04-17 22:06:04,00:00:13,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 4, Side B (Episode 8)",,Roku 3 Set Top Box,00:29:36,Not latest view,US (United States)
Dennis,2017-04-17 17:30:56,00:20:54,,Friends: Season 6: The One Where Ross Got High (Episode 9),,Apple iPhone 6,00:20:55,Not latest view,US (United States)
Dennis,2017-04-17 07:49:41,00:29:20,,"13 Reasons Why: Season 1: Tape 4, Side B (Episode 8)",,Roku 3 Set Top Box,00:29:24,Not latest view,US (United States)
Dennis,2017-04-17 07:26:22,00:23:17,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 4, Side A (Episode 7)",,Roku 3 Set Top Box,00:51:36,Not latest view,US (United States)
Dennis,2017-04-17 05:05:13,00:21:38,,Bordertown: Season 1: Viva Coyote (Episode 13),,Apple TV 3 (revised),00:21:38,00:21:38,US (United States)
Dennis,2017-04-17 04:42:42,00:21:29,,Bordertown: Season 1: American Doll (Episode 12),,Apple TV 3 (revised),00:21:29,00:21:29,US (United States)
Dennis,2017-04-17 02:16:55,00:00:02,,Bordertown: Season 1: American Doll (Episode 12),,Apple TV 3 (revised),00:00:01,Not latest view,US (United States)
Dennis,2017-04-17 01:55:21,00:21:29,,Bordertown: Season 1: La Fiesta Noche Show (Episode 11),,Apple TV 3 (revised),00:21:29,00:21:29,US (United States)
Dennis,2017-04-17 01:33:28,00:21:39,,Bordertown: Season 1: Wildfire (Episode 10),,Apple TV 3 (revised),00:21:39,00:21:39,US (United States)
Dennis,2017-04-17 01:11:53,00:21:29,,Bordertown: Season 1: Heart Attack (Episode 9),,Apple TV 3 (revised),00:21:29,00:21:29,US (United States)
Dennis,2017-04-17 00:49:34,00:21:38,,Bordertown: Season 1: Santa Ana Winds (Episode 8),,Apple TV 3 (revised),00:21:38,00:21:38,US (United States)
Dennis,2017-04-16 19:09:46,00:22:14,,That '70s Show: Season 4: Eric's Corvette Caper (Episode 22),,Roku 3 Set Top Box,00:22:14,Not latest view,US (United States)
Dennis,2017-04-16 18:48:46,00:20:50,Autoplayed: user action: Unspecified; ,That '70s Show: Season 4: Prank Day (Episode 21),,Roku 3 Set Top Box,00:22:14,Not latest view,US (United States)
Dennis,2017-04-16 08:21:52,00:03:48,,One-Punch Man: Season 1: The Strongest Man (Episode 1),,Apple iPhone 6,00:05:32,Not latest view,US (United States)
Dennis,2017-04-15 19:45:02,00:21:39,,Bordertown: Season 1: Drug Lord (Episode 7),,Apple TV 3 (revised),00:21:39,00:21:39,US (United States)
Dennis,2017-04-15 19:23:19,00:21:29,,Bordertown: Season 1: J.C. Strikes (Episode 6),,Apple TV 3 (revised),00:21:29,00:21:29,US (United States)
Dennis,2017-04-15 19:22:29,00:28:16,,"13 Reasons Why: Season 1: Tape 4, Side A (Episode 7)",,Roku 3 Set Top Box,00:28:20,Not latest view,US (United States)
Dennis,2017-04-15 19:13:01,00:10:03,,Bordertown: Season 1: Groundhog Day (Episode 5),,Apple TV 3 (revised),00:21:34,00:21:34,US (United States)
Dennis,2017-04-15 19:05:35,00:16:51,,"13 Reasons Why: Season 1: Tape 3, Side B (Episode 6)",,Roku 3 Set Top Box,00:49:55,00:49:55,US (United States)
Dennis,2017-04-15 18:31:33,00:33:01,,"13 Reasons Why: Season 1: Tape 3, Side B (Episode 6)",,Roku 3 Set Top Box,00:33:05,Not latest view,US (United States)
Dennis,2017-04-15 18:04:53,00:24:12,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 3, Side A (Episode 5)",,Roku 3 Set Top Box,00:56:40,00:56:40,US (United States)
Dennis,2017-04-15 03:40:15,00:11:32,,Bordertown: Season 1: Groundhog Day (Episode 5),,Apple TV 3 (revised),00:11:32,Not latest view,US (United States)
Dennis,2017-04-14 17:51:28,00:32:24,,"13 Reasons Why: Season 1: Tape 3, Side A (Episode 5)",,Roku 3 Set Top Box,00:32:28,Not latest view,US (United States)
Dennis,2017-04-14 17:34:24,00:16:14,,"13 Reasons Why: Season 1: Tape 2, Side B (Episode 4)",,Roku 3 Set Top Box,00:55:11,Not latest view,US (United States)
Dennis,2017-04-14 08:05:38,00:57:47,,"13 Reasons Why: Season 1: Tape 7, Side A (Episode 13)",,Apple iPhone 6,00:57:47,Not latest view,US (United States)
Dennis,2017-04-14 07:45:58,00:19:26,,"13 Reasons Why: Season 1: Tape 6, Side B (Episode 12)",,Apple iPhone 6,00:59:29,Not latest view,US (United States)
Dennis,2017-04-14 06:33:31,00:19:47,,Bordertown: Season 1: High School Football (Episode 4),,Apple TV 3 (revised),00:19:47,00:19:47,US (United States)
Dennis,2017-04-14 06:11:53,00:21:34,,Bordertown: Season 1: Megachurch (Episode 3),,Apple TV 3 (revised),00:21:34,00:21:34,US (United States)
Dennis,2017-04-14 05:46:39,00:23:32,,Bordertown: Season 1: Borderwall (Episode 2),,Apple TV 3 (revised),00:21:35,00:21:35,US (United States)
Dennis,2017-04-14 05:45:46,00:00:13,,Bordertown: Season 1: The Engagement (Episode 1),,Apple TV 3 (revised),00:00:13,00:00:13,US (United States)
Dennis,2017-04-14 05:09:09,00:21:11,,Bordertown: Season 1: The Engagement (Episode 1),,Apple TV 3 (revised),00:21:11,Not latest view,US (United States)
Dennis,2017-04-14 03:11:34,00:21:58,,"Family Guy: Season 8: Go Stewie, Go! (Episode 13)",,Roku 3 Set Top Box,00:21:58,00:21:58,US (United States)
Dennis,2017-04-14 02:49:44,00:21:48,,Family Guy: Season 8: Extra-Large Medium (Episode 12),,Roku 3 Set Top Box,00:21:48,00:21:48,US (United States)
Dennis,2017-04-14 02:38:25,00:11:16,,Family Guy: Season 8: Dial Meg for Murder (Episode 11),,Roku 3 Set Top Box,00:21:16,00:21:16,US (United States)
Dennis,2017-04-14 02:37:32,00:00:34,Autoplayed: user action: None; ,Family Guy: Season 8: Dial Meg for Murder (Episode 11),,Roku 3 Set Top Box,00:10:22,Not latest view,US (United States)
Dennis,2017-04-14 00:46:28,00:00:04,,"13 Reasons Why: Season 1: Tape 2, Side B (Episode 4)",,Roku 3 Set Top Box,00:00:08,Not latest view,US (United States)
Dennis,2017-04-13 23:47:51,00:55:02,,"13 Reasons Why: Season 1: Tape 2, Side A (Episode 3)",,Roku 3 Set Top Box,00:55:06,Not latest view,US (United States)
Dennis,2017-04-13 22:58:13,00:49:36,,"13 Reasons Why: Season 1: Tape 1, Side B (Episode 2)",,Roku 3 Set Top Box,00:49:40,Not latest view,US (United States)
Dennis,2017-04-13 22:47:53,00:09:38,,"13 Reasons Why: Season 1: Tape 1, Side A (Episode 1)",,Roku 3 Set Top Box,00:50:45,Not latest view,US (United States)
Dennis,2017-04-13 22:47:12,00:00:13,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 6, Side B (Episode 12)",,Roku 3 Set Top Box,00:40:39,Not latest view,US (United States)
Dennis,2017-04-13 21:46:58,00:20:00,,"13 Reasons Why: Season 1: Tape 6, Side B (Episode 12)",,Apple iPhone 6,00:40:10,Not latest view,US (United States)
Dennis,2017-04-13 19:55:06,00:07:35,,"13 Reasons Why: Season 1: Tape 6, Side B (Episode 12)",,Apple iPhone 6,00:20:16,Not latest view,US (United States)
Dennis,2017-04-13 17:50:53,00:12:08,,"13 Reasons Why: Season 1: Tape 6, Side B (Episode 12)",,Chrome PC (Cadmium),00:12:47,Not latest view,US (United States)
Dennis,2017-04-13 06:48:19,00:23:35,,"13 Reasons Why: Season 1: Tape 6, Side A (Episode 11)",,Apple iPhone 6,00:52:16,Not latest view,US (United States)
Dennis,2017-04-13 06:47:18,00:00:20,,"13 Reasons Why: Season 1: Tape 6, Side A (Episode 11)",,Apple iPhone 6,00:29:47,Not latest view,US (United States)
Dennis,2017-04-13 05:42:24,00:13:11,,"13 Reasons Why: Season 1: Tape 6, Side A (Episode 11)",,Apple iPhone 6,00:28:41,Not latest view,US (United States)
Dennis,2017-04-12 22:10:43,00:06:24,,"13 Reasons Why: Season 1: Tape 6, Side A (Episode 11)",,Apple iPhone 6,00:15:31,Not latest view,US (United States)
Dennis,2017-04-12 22:10:31,00:00:03,,"13 Reasons Why: Season 1: Tape 5, Side B (Episode 10)",,Apple iPhone 6,00:48:16,Not latest view,US (United States)
Dennis,2017-04-12 17:44:44,00:06:44,,"13 Reasons Why: Season 1: Tape 6, Side A (Episode 11)",,Apple iPhone 6,00:06:44,Not latest view,US (United States)
Dennis,2017-04-12 17:17:27,00:26:51,,"13 Reasons Why: Season 1: Tape 5, Side B (Episode 10)",,Apple iPhone 6,00:47:42,Not latest view,US (United States)
Dennis,2017-04-12 07:54:38,00:20:25,,"13 Reasons Why: Season 1: Tape 5, Side B (Episode 10)",,Apple iPhone 6,00:20:59,Not latest view,US (United States)
Dennis,2017-04-12 07:54:07,00:00:09,,"13 Reasons Why: Season 1: Tape 5, Side A (Episode 9)",,Apple iPhone 6,00:00:09,Not latest view,US (United States)
Dennis,2017-04-12 07:45:41,01:35:24,,Good Burger,,Apple TV 3 (revised),01:35:24,Not latest view,US (United States)
